age,Clean_person_emp_length,deafult_flag,income,loan_amnt,loan_grade,loan_int_rate,loan_intent,loan_status,pct_income,person_cred_hist_length,person_home_ownership
27,1,1,48996,4000,D,14.61,DEBTCONSOLIDATION,1,0.08,6,RENT
27,1,1,51600,10400,F,18.25,PERSONAL,1,0.2,6,RENT
27,1,1,54000,6000,C,14.27,DEBTCONSOLIDATION,0,0.11,7,MORTGAGE
27,1,1,54000,12750,F,11.09,HOMEIMPROVEMENT,1,0.24,7,RENT
27,1,1,70000,5500,C,13.49,DEBTCONSOLIDATION,0,0.08,10,MORTGAGE
27,1,1,75000,18000,C,13.57,PERSONAL,0,0.24,9,MORTGAGE
27,1,1,80004,5000,C,13.47,VENTURE,0,0.06,9,RENT
27,1,1,85500,11000,D,15.99,HOMEIMPROVEMENT,1,0.13,5,RENT
27,1,1,87360,7500,C,12.54,DEBTCONSOLIDATION,0,0.09,8,RENT
27,1,1,96000,25000,D,16.89,VENTURE,1,0.26,10,RENT
27,1,1,118000,13425,D,15.99,PERSONAL,1,0.11,10,RENT
27,1,1,123000,22350,E,14.07,HOMEIMPROVEMENT,1,0.18,6,OWN
27,1,1,148000,28000,C,12.99,HOMEIMPROVEMENT,1,0.19,6,MORTGAGE
27,2,0,12000,5000,A,8.49,MEDICAL,1,0.42,10,RENT
27,2,0,13500,8000,B,12.18,MEDICAL,1,0.59,5,RENT
27,2,0,15000,3000,C,13.23,EDUCATION,1,0.2,7,RENT
27,2,0,15085,5500,A,5.99,VENTURE,1,0.36,8,RENT
27,2,0,17000,4000,D,14.42,VENTURE,1,0.24,8,RENT
27,2,0,18000,2400,B,10.65,MEDICAL,0,0.13,6,RENT
27,2,0,18000,2500,D,14.74,PERSONAL,1,0.14,8,RENT
27,2,0,19200,5000,B,12.53,PERSONAL,1,0.26,7,RENT
27,2,0,20000,3600,B,9.25,MEDICAL,0,0.18,7,RENT
27,2,0,20000,4000,B,10.65,MEDICAL,0,0.2,8,RENT
27,2,0,21403,2100,B,11.12,HOMEIMPROVEMENT,0,0.1,7,MORTGAGE
27,2,0,21600,8000,B,10.59,MEDICAL,1,0.37,5,RENT
27,2,0,23400,4000,A,7.49,PERSONAL,0,0.17,6,RENT
27,2,0,24000,1450,A,11.09,MEDICAL,0,0.06,9,RENT
27,2,0,24000,2500,B,10.65,MEDICAL,0,0.1,9,RENT
27,2,0,24000,5000,C,14.72,VENTURE,0,0.21,10,RENT
27,2,0,24000,6000,C,12.53,VENTURE,0,0.25,9,OWN
27,2,0,24000,8000,A,7.29,DEBTCONSOLIDATION,1,0.33,7,RENT
27,2,0,24000,9200,B,11.09,DEBTCONSOLIDATION,0,0.38,9,MORTGAGE
27,2,0,25000,5000,B,9.62,PERSONAL,0,0.2,7,RENT
27,2,0,25200,1800,A,6.76,VENTURE,0,0.07,10,RENT
27,2,0,26400,2000,A,6.54,MEDICAL,0,0.08,10,RENT
27,2,0,27000,7500,B,12.69,MEDICAL,0,0.28,10,RENT
27,2,0,27000,9750,B,9.63,MEDICAL,1,0.36,6,RENT
27,2,0,27600,3500,A,6.99,EDUCATION,0,0.13,9,MORTGAGE
27,2,0,27840,2400,A,5.42,MEDICAL,0,0.09,7,MORTGAGE
27,2,0,29000,10000,B,12.69,PERSONAL,1,0.34,10,RENT
27,2,0,29120,4000,B,10.75,EDUCATION,0,0.14,5,RENT
27,2,0,29120,4000,B,10.75,MEDICAL,0,0.14,8,RENT
27,2,0,29160,8000,A,7.51,VENTURE,0,0.27,7,MORTGAGE
27,2,0,30000,2000,B,11.49,EDUCATION,0,0.07,8,RENT
27,2,0,30000,4200,B,12.53,VENTURE,0,0.14,10,RENT
27,2,0,30000,6000,A,7.66,MEDICAL,0,0.2,9,RENT
27,2,0,30000,7000,B,10.37,DEBTCONSOLIDATION,0,0.23,7,RENT
27,2,0,30000,8600,A,7.51,EDUCATION,0,0.29,8,RENT
27,2,0,30000,11500,B,10.36,VENTURE,1,0.38,6,RENT
27,2,0,31200,3000,B,10.99,PERSONAL,0,0.1,6,RENT
27,2,0,31200,6000,A,6.62,PERSONAL,1,0.19,10,RENT
27,2,0,31200,6000,C,14.35,HOMEIMPROVEMENT,0,0.19,7,OWN
27,2,0,31200,9400,A,6.91,MEDICAL,0,0.3,5,RENT
27,2,0,32000,14000,B,11.89,HOMEIMPROVEMENT,0,0.44,7,MORTGAGE
27,2,0,33000,7600,A,8,MEDICAL,0,0.23,10,RENT
27,2,0,34500,5000,B,9.76,DEBTCONSOLIDATION,0,0.14,7,MORTGAGE
27,2,0,35000,2400,B,11.09,VENTURE,0,0.07,9,RENT
27,2,0,35000,6000,A,9.32,MEDICAL,0,0.17,10,RENT
27,2,0,35000,6000,B,11.99,HOMEIMPROVEMENT,0,0.17,10,OWN
27,2,0,35000,14000,A,7.49,EDUCATION,0,0.4,8,OWN
27,2,0,35496,3200,A,7.88,EDUCATION,0,0.09,6,RENT
27,2,0,36000,2000,B,11.99,MEDICAL,0,0.06,8,RENT
27,2,0,36000,4800,A,8.49,VENTURE,0,0.13,8,MORTGAGE
27,2,0,36200,3600,B,11.09,DEBTCONSOLIDATION,0,0.1,10,RENT
27,2,0,38300,6000,B,10.99,PERSONAL,1,0.16,10,MORTGAGE
27,2,0,38400,7000,A,7.51,MEDICAL,0,0.18,6,RENT
27,2,0,39480,7200,C,13.79,EDUCATION,0,0.18,7,MORTGAGE
27,2,0,39480,7200,C,13.79,EDUCATION,0,0.18,8,MORTGAGE
27,2,0,40000,3000,A,7.4,EDUCATION,0,0.07,9,RENT
27,2,0,40000,6000,B,11.09,PERSONAL,0,0.15,9,RENT
27,2,0,40000,6000,C,11.28,EDUCATION,0,0.15,7,RENT
27,2,0,40200,6600,B,11.14,VENTURE,0,0.16,7,RENT
27,2,0,41000,6000,A,9.32,MEDICAL,0,0.15,7,RENT
27,2,0,41400,9600,B,11.09,DEBTCONSOLIDATION,0,0.23,5,RENT
27,2,0,42000,3000,A,8.94,EDUCATION,0,0.07,5,RENT
27,2,0,42000,6550,A,7.88,MEDICAL,0,0.16,8,RENT
27,2,0,42000,12000,B,10.65,PERSONAL,0,0.29,7,RENT
27,2,0,42504,7200,B,10.59,DEBTCONSOLIDATION,0,0.17,6,RENT
27,2,0,42504,7200,B,10.59,PERSONAL,0,0.17,9,RENT
27,2,0,43000,8000,C,12.68,MEDICAL,0,0.19,6,RENT
27,2,0,43200,5000,B,12.69,VENTURE,0,0.12,8,OWN
27,2,0,43900,14000,B,10.38,PERSONAL,0,0.32,10,MORTGAGE
27,2,0,44000,2000,B,11.49,MEDICAL,1,0.05,10,RENT
27,2,0,44000,7000,A,7.14,MEDICAL,0,0.16,7,RENT
27,2,0,44000,7500,A,8,MEDICAL,0,0.17,8,MORTGAGE
27,2,0,44000,15000,B,11.09,MEDICAL,1,0.34,6,RENT
27,2,0,44000,15000,B,11.48,MEDICAL,1,0.34,5,RENT
27,2,0,44004,10000,A,6.92,MEDICAL,0,0.23,6,MORTGAGE
27,2,0,44004,10000,A,6.92,MEDICAL,0,0.23,9,MORTGAGE
27,2,0,44196,5500,C,13.8,DEBTCONSOLIDATION,0,0.12,10,RENT
27,2,0,45000,2700,B,9.91,PERSONAL,0,0.06,6,RENT
27,2,0,45000,3000,A,6.62,EDUCATION,0,0.07,10,MORTGAGE
27,2,0,45000,10000,A,6.17,MEDICAL,0,0.22,9,MORTGAGE
27,2,0,45500,5000,B,11.71,EDUCATION,0,0.11,5,RENT
27,2,0,47000,6000,A,6.99,MEDICAL,0,0.13,5,MORTGAGE
27,2,0,48000,4000,A,6.03,EDUCATION,1,0.08,6,RENT
27,2,0,48000,4000,A,6.03,HOMEIMPROVEMENT,1,0.08,6,RENT
27,2,0,48000,5000,B,11.58,MEDICAL,0,0.1,5,RENT
27,2,0,48000,14000,C,11.09,VENTURE,0,0.29,8,OWN
27,2,0,48000,16000,C,14.22,VENTURE,1,0.33,5,RENT
27,2,0,48000,25000,C,10.59,PERSONAL,1,0.52,7,RENT
27,2,0,48996,4000,A,9.32,DEBTCONSOLIDATION,0,0.08,9,RENT
27,2,0,49200,7500,E,16.32,DEBTCONSOLIDATION,1,0.15,7,MORTGAGE
27,2,0,49304,10000,C,11.78,MEDICAL,0,0.2,9,MORTGAGE
27,2,0,49600,8400,D,11.09,EDUCATION,1,0.17,5,RENT
27,2,0,50000,10750,C,13.48,HOMEIMPROVEMENT,0,0.21,5,MORTGAGE
27,2,0,50000,10750,C,13.48,VENTURE,0,0.21,7,MORTGAGE
27,2,0,51600,13650,D,16.29,VENTURE,1,0.26,9,MORTGAGE
27,2,0,52000,7000,B,11.89,HOMEIMPROVEMENT,0,0.13,8,MORTGAGE
27,2,0,52000,11000,C,11.34,PERSONAL,0,0.21,9,RENT
27,2,0,52600,21600,D,17.27,PERSONAL,1,0.41,9,MORTGAGE
27,2,0,52800,8400,B,11.86,VENTURE,0,0.16,10,RENT
27,2,0,54000,3625,A,7.9,EDUCATION,0,0.07,6,RENT
27,2,0,54000,9600,B,12.18,HOMEIMPROVEMENT,0,0.18,8,OWN
27,2,0,54000,12100,B,9.45,MEDICAL,0,0.22,6,RENT
27,2,0,54000,20000,B,10.99,MEDICAL,1,0.37,8,RENT
27,2,0,54000,20000,D,16,PERSONAL,1,0.37,6,RENT
27,2,0,54120,6000,B,11.36,VENTURE,0,0.11,6,MORTGAGE
27,2,0,55000,9600,B,9.62,MEDICAL,0,0.17,9,MORTGAGE
27,2,0,55600,4200,B,10.37,EDUCATION,0,0.08,9,OWN
27,2,0,56000,10000,A,6.91,HOMEIMPROVEMENT,1,0.18,8,MORTGAGE
27,2,0,56000,14000,B,10.65,MEDICAL,0,0.25,7,RENT
27,2,0,56000,14000,B,10.65,PERSONAL,0,0.25,10,RENT
27,2,0,56500,14000,D,13.87,HOMEIMPROVEMENT,1,0.25,8,RENT
27,2,0,57000,12000,B,11.49,EDUCATION,0,0.21,9,RENT
27,2,0,58000,4000,B,9.67,EDUCATION,0,0.07,9,RENT
27,2,0,60000,2000,B,9.91,HOMEIMPROVEMENT,0,0.03,9,RENT
27,2,0,60000,4800,B,11.89,MEDICAL,0,0.08,7,MORTGAGE
27,2,0,60000,8800,B,11.36,HOMEIMPROVEMENT,0,0.15,10,RENT
27,2,0,60000,9200,B,12.42,VENTURE,0,0.15,7,RENT
27,2,0,60000,10000,B,10.38,VENTURE,0,0.17,6,OWN
27,2,0,60000,15000,B,11.86,DEBTCONSOLIDATION,0,0.25,8,MORTGAGE
27,2,0,60000,15000,B,11.86,HOMEIMPROVEMENT,0,0.25,8,MORTGAGE
27,2,0,62000,5000,A,5.42,HOMEIMPROVEMENT,0,0.08,5,MORTGAGE
27,2,0,62000,9600,B,10.25,PERSONAL,1,0.15,8,RENT
27,2,0,62500,12000,A,7.66,DEBTCONSOLIDATION,0,0.19,8,MORTGAGE
27,2,0,63000,4500,A,9.63,DEBTCONSOLIDATION,0,0.07,8,OTHER
27,2,0,63000,8000,A,7.51,HOMEIMPROVEMENT,0,0.13,6,RENT
27,2,0,63000,9500,A,8.07,EDUCATION,0,0.15,8,OWN
27,2,0,63000,9500,A,8.07,MEDICAL,0,0.15,6,OWN
27,2,0,64000,5000,C,12.99,DEBTCONSOLIDATION,0,0.08,8,RENT
27,2,0,64000,13000,C,13.11,HOMEIMPROVEMENT,0,0.2,10,RENT
27,2,0,64200,4000,B,9.25,PERSONAL,0,0.06,5,RENT
27,2,0,65000,4000,A,5.99,HOMEIMPROVEMENT,0,0.06,5,RENT
27,2,0,65000,10000,B,12.53,DEBTCONSOLIDATION,0,0.15,7,MORTGAGE
27,2,0,67200,10750,A,6.91,HOMEIMPROVEMENT,0,0.16,6,MORTGAGE
27,2,0,68004,4800,B,12.21,MEDICAL,0,0.07,5,RENT
27,2,0,68004,6000,B,11.86,PERSONAL,0,0.09,6,MORTGAGE
27,2,0,70000,2250,B,10.36,HOMEIMPROVEMENT,0,0.03,7,OWN
27,2,0,70000,10000,B,10.99,EDUCATION,0,0.14,6,RENT
27,2,0,71500,15000,A,11.09,EDUCATION,0,0.21,8,MORTGAGE
27,2,0,72000,2600,B,9.25,EDUCATION,0,0.04,7,MORTGAGE
27,2,0,72000,10000,A,6.62,MEDICAL,0,0.14,9,OWN
27,2,0,72000,12000,B,9.99,EDUCATION,0,0.17,9,OWN
27,2,0,72000,21100,A,8.9,MEDICAL,0,0.29,8,MORTGAGE
27,2,0,74000,12000,B,12.18,VENTURE,0,0.16,6,RENT
27,2,0,75000,8000,B,10.95,VENTURE,0,0.11,7,MORTGAGE
27,2,0,75000,14000,A,9.63,EDUCATION,0,0.19,5,RENT
27,2,0,75000,14000,A,9.63,VENTURE,0,0.19,7,RENT
27,2,0,75000,15000,C,14.35,DEBTCONSOLIDATION,0,0.2,5,RENT
27,2,0,76000,10000,B,10.99,DEBTCONSOLIDATION,0,0.13,9,MORTGAGE
27,2,0,76000,14500,C,12.73,MEDICAL,0,0.19,10,RENT
27,2,0,78000,7000,B,9.62,MEDICAL,0,0.09,6,MORTGAGE
27,2,0,78000,15000,A,8.94,PERSONAL,0,0.19,7,OWN
27,2,0,80000,9000,B,12.21,PERSONAL,0,0.11,8,OWN
27,2,0,80000,12000,A,6.99,EDUCATION,0,0.15,6,MORTGAGE
27,2,0,80500,8000,A,8.49,PERSONAL,0,0.1,9,RENT
27,2,0,81000,5500,A,8,MEDICAL,0,0.07,8,MORTGAGE
27,2,0,81193,12000,B,10.71,DEBTCONSOLIDATION,0,0.15,6,RENT
27,2,0,83604,11000,B,9.76,MEDICAL,0,0.13,7,RENT
27,2,0,84000,7000,B,12.69,PERSONAL,0,0.08,10,MORTGAGE
27,2,0,85000,10000,C,13.23,VENTURE,0,0.12,7,OWN
27,2,0,85000,12000,B,9.91,PERSONAL,0,0.14,7,RENT
27,2,0,87000,7200,A,9.63,VENTURE,0,0.08,6,MORTGAGE
27,2,0,89000,10000,B,10.65,DEBTCONSOLIDATION,0,0.11,7,MORTGAGE
27,2,0,90000,9000,C,13.49,DEBTCONSOLIDATION,0,0.1,7,RENT
27,2,0,90000,20000,E,16.7,PERSONAL,0,0.22,9,MORTGAGE
27,2,0,91000,3000,A,5.99,HOMEIMPROVEMENT,0,0.03,8,MORTGAGE
27,2,0,91000,11525,A,7.49,PERSONAL,0,0.13,7,MORTGAGE
27,2,0,94500,10000,C,14.26,PERSONAL,0,0.11,5,MORTGAGE
27,2,0,97200,5500,A,11.09,HOMEIMPROVEMENT,0,0.06,8,MORTGAGE
27,2,0,100000,2000,A,8,MEDICAL,0,0.02,5,MORTGAGE
27,2,0,100000,16000,A,6.54,MEDICAL,0,0.16,5,MORTGAGE
27,2,0,101000,11200,B,10.99,DEBTCONSOLIDATION,0,0.11,6,RENT
27,2,0,101004,11025,A,7.9,MEDICAL,0,0.11,5,MORTGAGE
27,2,0,102000,7200,B,11.26,DEBTCONSOLIDATION,0,0.07,8,MORTGAGE
27,2,0,102000,10150,A,11.09,HOMEIMPROVEMENT,0,0.1,6,RENT
27,2,0,102400,25000,D,15.57,EDUCATION,0,0.24,10,MORTGAGE
27,2,0,103000,5000,A,9.32,VENTURE,0,0.05,7,RENT
27,2,0,107000,10800,A,9.63,EDUCATION,0,0.1,5,MORTGAGE
27,2,0,115000,1000,A,5.99,MEDICAL,0,0.01,8,MORTGAGE
27,2,0,117000,10000,A,8,EDUCATION,0,0.09,10,RENT
27,2,0,120000,7000,A,7.14,EDUCATION,0,0.06,7,MORTGAGE
27,2,0,120000,7000,A,7.14,EDUCATION,0,0.06,10,MORTGAGE
27,2,0,120000,11050,B,12.69,DEBTCONSOLIDATION,0,0.09,7,RENT
27,2,0,120000,11050,B,12.69,EDUCATION,0,0.09,6,RENT
27,2,0,120000,16000,B,12.21,MEDICAL,0,0.13,8,MORTGAGE
27,2,0,120000,16000,B,12.21,VENTURE,0,0.13,5,MORTGAGE
27,2,0,120000,17000,A,6.03,EDUCATION,0,0.14,5,MORTGAGE
27,2,0,124000,24250,B,11.09,DEBTCONSOLIDATION,0,0.2,7,MORTGAGE
27,2,0,125000,8000,A,6.76,DEBTCONSOLIDATION,0,0.06,6,MORTGAGE
27,2,0,125000,8000,A,6.76,EDUCATION,0,0.06,10,MORTGAGE
27,2,0,128000,18000,B,11.83,DEBTCONSOLIDATION,0,0.14,6,MORTGAGE
27,2,0,130000,5000,B,9.99,VENTURE,0,0.04,9,MORTGAGE
27,2,0,132000,15000,B,11.12,HOMEIMPROVEMENT,0,0.11,5,RENT
27,2,0,138000,4000,B,11.71,DEBTCONSOLIDATION,1,0.03,10,RENT
27,2,0,140000,14000,B,11.09,EDUCATION,0,0.1,5,MORTGAGE
27,2,0,145986,5500,A,5.42,MEDICAL,0,0.04,6,MORTGAGE
27,2,0,150000,8000,B,11.09,EDUCATION,0,0.05,7,RENT
27,2,0,150000,18000,A,11.09,HOMEIMPROVEMENT,0,0.12,7,MORTGAGE
27,2,0,150000,18000,A,11.09,MEDICAL,0,0.12,5,MORTGAGE
27,2,0,180000,8000,C,13.23,PERSONAL,0,0.04,9,MORTGAGE
27,2,0,180000,15000,B,12.42,MEDICAL,0,0.08,10,RENT
27,2,0,185000,6000,A,11.09,HOMEIMPROVEMENT,0,0.03,10,RENT
27,2,0,223000,25000,F,18.3,EDUCATION,1,0.11,9,RENT
27,2,1,10000,1200,D,14.11,VENTURE,1,0.12,6,RENT
27,2,1,12000,2850,C,13.61,PERSONAL,1,0.24,5,RENT
27,2,1,18835,6000,D,16.49,MEDICAL,1,0.32,8,RENT
27,2,1,19000,7800,D,15.58,HOMEIMPROVEMENT,1,0.41,5,OWN
27,2,1,24570,8500,C,11.09,PERSONAL,0,0.35,8,MORTGAGE
27,2,1,29000,6000,C,15.27,VENTURE,0,0.21,6,RENT
27,2,1,30000,5000,E,17.99,DEBTCONSOLIDATION,1,0.17,10,RENT
27,2,1,32000,8600,D,16.02,MEDICAL,1,0.27,6,RENT
27,2,1,33000,7500,D,15.65,MEDICAL,1,0.23,7,RENT
27,2,1,33600,6000,D,14.91,PERSONAL,1,0.18,5,RENT
27,2,1,34800,4000,D,14.54,VENTURE,1,0.11,7,RENT
27,2,1,36000,9300,D,11.09,EDUCATION,1,0.26,9,RENT
27,2,1,36000,12000,D,14.09,DEBTCONSOLIDATION,1,0.33,10,RENT
27,2,1,36120,2000,D,15.58,VENTURE,0,0.06,5,MORTGAGE
27,2,1,41000,2000,C,15.27,DEBTCONSOLIDATION,0,0.05,7,RENT
27,2,1,42000,20000,C,12.84,VENTURE,0,0.48,7,MORTGAGE
27,2,1,43200,4500,D,16.07,DEBTCONSOLIDATION,1,0.1,5,RENT
27,2,1,44004,6000,E,17.19,PERSONAL,1,0.14,5,RENT
27,2,1,45468,4000,C,13.99,VENTURE,0,0.09,5,RENT
27,2,1,45500,5000,C,13.23,DEBTCONSOLIDATION,0,0.11,8,MORTGAGE
27,2,1,46000,4000,C,12.53,PERSONAL,1,0.09,9,MORTGAGE
27,2,1,47000,4000,D,15.33,HOMEIMPROVEMENT,1,0.09,10,RENT
27,2,1,47000,25000,D,14.96,DEBTCONSOLIDATION,1,0.53,9,MORTGAGE
27,2,1,48000,25000,C,10.59,EDUCATION,1,0.52,5,RENT
27,2,1,49600,8400,D,11.09,VENTURE,1,0.17,5,RENT
27,2,1,51600,13800,C,13.57,VENTURE,1,0.27,6,RENT
27,2,1,51850,3000,D,14.96,MEDICAL,1,0.05,7,RENT
27,2,1,54600,1500,C,13.23,EDUCATION,0,0.03,8,RENT
27,2,1,54996,8000,D,14.11,HOMEIMPROVEMENT,0,0.15,9,OWN
27,2,1,55000,7000,D,11.09,VENTURE,0,0.13,7,MORTGAGE
27,2,1,57500,9000,C,11.97,DEBTCONSOLIDATION,0,0.16,9,RENT
27,2,1,60000,5000,D,15.21,HOMEIMPROVEMENT,1,0.08,9,RENT
27,2,1,60000,12000,C,13.92,MEDICAL,0,0.2,8,RENT
27,2,1,64000,5000,C,12.99,VENTURE,0,0.08,8,RENT
27,2,1,66000,8000,C,14.79,EDUCATION,0,0.12,7,RENT
27,2,1,66000,14000,C,12.99,VENTURE,0,0.21,8,RENT
27,2,1,67000,20000,C,14.26,HOMEIMPROVEMENT,0,0.3,10,RENT
27,2,1,68808,20000,C,11.09,VENTURE,0,0.29,6,MORTGAGE
27,2,1,75000,8000,C,13.49,EDUCATION,0,0.11,5,RENT
27,2,1,77976,10000,C,13.85,VENTURE,1,0.13,5,RENT
27,2,1,78000,35000,D,17.27,HOMEIMPROVEMENT,1,0.45,5,MORTGAGE
27,2,1,81500,20000,E,17.51,HOMEIMPROVEMENT,1,0.25,8,RENT
27,2,1,85000,7000,C,13.99,VENTURE,0,0.08,9,RENT
27,2,1,100000,10000,C,12.09,MEDICAL,0,0.1,9,MORTGAGE
27,2,1,129996,12800,D,14.84,VENTURE,1,0.1,7,MORTGAGE
27,2,1,130000,10000,C,13.47,VENTURE,0,0.08,6,RENT
27,2,1,142000,5000,C,13.16,MEDICAL,0,0.04,9,RENT
27,2,1,180000,8000,C,13.23,MEDICAL,0,0.04,7,MORTGAGE
27,2,1,189000,5125,D,14.84,VENTURE,0,0.03,6,MORTGAGE
27,3,0,14400,2500,F,18.3,EDUCATION,1,0.17,7,RENT
27,3,0,16800,6500,B,11.99,DEBTCONSOLIDATION,1,0.39,8,RENT
27,3,0,18000,8000,B,10.75,EDUCATION,1,0.44,10,RENT
27,3,0,19200,1400,D,16.77,VENTURE,0,0.07,6,MORTGAGE
27,3,0,19200,8000,A,8.9,PERSONAL,1,0.42,8,OWN
27,3,0,19498,9575,A,6.62,HOMEIMPROVEMENT,1,0.49,5,RENT
27,3,0,19498,9575,A,6.62,HOMEIMPROVEMENT,1,0.49,9,RENT
27,3,0,20400,2000,B,12.53,PERSONAL,0,0.1,6,RENT
27,3,0,20400,5500,A,6.91,MEDICAL,0,0.27,7,RENT
27,3,0,20400,5500,A,6.91,VENTURE,0,0.27,8,RENT
27,3,0,24000,8000,B,11.09,PERSONAL,1,0.33,8,RENT
27,3,0,24500,10000,B,10.25,MEDICAL,1,0.41,7,RENT
27,3,0,24960,10750,B,10.25,DEBTCONSOLIDATION,1,0.43,10,RENT
27,3,0,25200,6000,A,7.9,MEDICAL,0,0.24,5,RENT
27,3,0,27000,6900,B,9.99,MEDICAL,0,0.26,7,RENT
27,3,0,27900,10625,A,7.9,MEDICAL,1,0.38,5,RENT
27,3,0,28000,6000,C,13.92,VENTURE,0,0.21,6,RENT
27,3,0,28500,1600,C,13.49,VENTURE,1,0.06,8,MORTGAGE
27,3,0,29000,7750,B,11.86,MEDICAL,0,0.27,5,RENT
27,3,0,30000,2500,B,11.14,MEDICAL,0,0.08,5,RENT
27,3,0,30000,5350,C,13.06,PERSONAL,1,0.18,6,MORTGAGE
27,3,0,30000,10000,D,17.58,MEDICAL,1,0.33,6,RENT
27,3,0,30000,13000,A,7.88,DEBTCONSOLIDATION,1,0.43,8,RENT
27,3,0,30000,13000,A,7.88,PERSONAL,1,0.43,10,RENT
27,3,0,31000,5500,B,10.65,HOMEIMPROVEMENT,0,0.18,7,OWN
27,3,0,31200,3600,B,11.48,PERSONAL,0,0.12,7,MORTGAGE
27,3,0,31200,7000,B,9.88,PERSONAL,0,0.22,9,RENT
27,3,0,31200,10000,C,13.99,EDUCATION,1,0.32,10,RENT
27,3,0,32000,4200,A,8,MEDICAL,0,0.13,10,RENT
27,3,0,32000,4500,B,9.99,HOMEIMPROVEMENT,1,0.14,8,MORTGAGE
27,3,0,32500,5000,A,6.62,PERSONAL,0,0.15,8,OWN
27,3,0,32960,15000,A,6.91,PERSONAL,1,0.46,5,RENT
27,3,0,33000,12000,B,10.75,MEDICAL,1,0.36,5,RENT
27,3,0,33600,10000,C,14.72,DEBTCONSOLIDATION,0,0.3,8,RENT
27,3,0,34000,6000,A,8.9,MEDICAL,0,0.18,9,RENT
27,3,0,34000,10000,C,13.49,VENTURE,1,0.29,10,RENT
27,3,0,34000,10000,D,16.77,MEDICAL,1,0.29,7,RENT
27,3,0,34040,5000,B,10.25,MEDICAL,1,0.15,10,RENT
27,3,0,35000,4200,A,11.09,PERSONAL,0,0.12,5,RENT
27,3,0,35000,4800,B,9.99,MEDICAL,0,0.14,8,RENT
27,3,0,35000,6000,A,7.49,MEDICAL,0,0.17,10,RENT
27,3,0,35000,6000,B,11.11,PERSONAL,0,0.17,6,RENT
27,3,0,35000,6000,E,16.69,MEDICAL,1,0.17,8,MORTGAGE
27,3,0,35000,10000,B,9.88,EDUCATION,0,0.29,9,RENT
27,3,0,35000,10000,B,9.88,MEDICAL,0,0.29,8,RENT
27,3,0,36000,2500,A,9.63,HOMEIMPROVEMENT,0,0.07,7,MORTGAGE
27,3,0,36000,5800,B,12.42,MEDICAL,0,0.16,10,RENT
27,3,0,36000,10000,A,7.88,HOMEIMPROVEMENT,0,0.28,6,MORTGAGE
27,3,0,36500,7000,C,10.78,DEBTCONSOLIDATION,0,0.19,8,RENT
27,3,0,37000,5000,B,9.91,MEDICAL,0,0.14,6,OWN
27,3,0,38000,4500,B,9.99,VENTURE,0,0.12,7,MORTGAGE
27,3,0,38400,15000,C,12.68,DEBTCONSOLIDATION,0,0.39,5,MORTGAGE
27,3,0,39000,2100,B,11.09,DEBTCONSOLIDATION,0,0.05,6,RENT
27,3,0,39000,9600,A,5.79,MEDICAL,0,0.25,10,OWN
27,3,0,39000,11000,B,11.09,PERSONAL,0,0.28,7,RENT
27,3,0,39000,16000,C,12.73,DEBTCONSOLIDATION,1,0.41,8,RENT
27,3,0,40000,3000,A,7.05,PERSONAL,0,0.07,8,RENT
27,3,0,40000,5000,A,7.29,EDUCATION,0,0.13,5,RENT
27,3,0,40000,5000,A,8.59,PERSONAL,0,0.13,7,OWN
27,3,0,40800,2000,A,7.29,DEBTCONSOLIDATION,1,0.05,5,MORTGAGE
27,3,0,40800,2000,A,7.49,VENTURE,0,0.05,9,RENT
27,3,0,41000,10000,A,8.59,PERSONAL,0,0.24,8,MORTGAGE
27,3,0,42000,2400,A,6.54,VENTURE,0,0.06,10,RENT
27,3,0,42000,8500,B,10.38,PERSONAL,0,0.2,7,OWN
27,3,0,42000,8800,B,11.71,DEBTCONSOLIDATION,0,0.21,5,RENT
27,3,0,42072,5000,B,11.49,VENTURE,0,0.12,10,RENT
27,3,0,43495,10800,B,10.99,EDUCATION,0,0.25,6,MORTGAGE
27,3,0,43680,7000,B,10.65,DEBTCONSOLIDATION,0,0.16,10,MORTGAGE
27,3,0,44000,1200,C,15.23,MEDICAL,0,0.03,5,RENT
27,3,0,44000,3500,C,12.98,MEDICAL,0,0.08,10,RENT
27,3,0,44000,6400,C,13.85,EDUCATION,0,0.15,10,MORTGAGE
27,3,0,44000,24000,B,8.88,DEBTCONSOLIDATION,1,0.55,9,MORTGAGE
27,3,0,45000,3500,B,11.14,PERSONAL,0,0.08,8,OWN
27,3,0,45000,4000,A,6.99,PERSONAL,0,0.09,7,MORTGAGE
27,3,0,45000,18000,C,12.87,MEDICAL,0,0.4,8,MORTGAGE
27,3,0,45600,1450,A,8.49,DEBTCONSOLIDATION,0,0.03,9,MORTGAGE
27,3,0,45600,1450,A,8.49,HOMEIMPROVEMENT,0,0.03,8,MORTGAGE
27,3,0,46000,18000,A,7.9,MEDICAL,0,0.39,8,MORTGAGE
27,3,0,46713,12375,C,10.91,VENTURE,0,0.26,6,MORTGAGE
27,3,0,46800,6500,C,12.87,VENTURE,0,0.14,6,MORTGAGE
27,3,0,47000,9000,C,12.98,EDUCATION,0,0.19,7,RENT
27,3,0,48000,4500,C,13.8,EDUCATION,0,0.09,8,OWN
27,3,0,48000,5000,B,11.71,DEBTCONSOLIDATION,0,0.1,7,RENT
